nama_skpd,nama_urusan,nama_program,nilai_anggaran,nilai_spj
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Cipulir PHL Kebersihan Ketertiban Kesehatan,20599480,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,224577505,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Cipulir,527473500,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Cipulir,404999650,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Cipulir,502604680,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK Kelurahan",1994700000,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Cipulir,181521990,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Cipulir,148937200,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Cipulir,399977132,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),235992768,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,50399120,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Cipulir,70666461,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,34978350,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanggulangan Bencana Kelurahan Cipulir,147998444,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3045231822,0
Kelurahan Cipulir - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199940800,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Grogol Selatan PHL Kebersihan Ketertiban Kesehatan,40257967,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,154995600,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Grogol Selatan,89656450,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Grogol Selatan,178457600,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Grogol Selatan,254576000,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Grogol Selatan,186395000,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",1737300000,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Grogol Selatan,130186000,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Grogol Selatan,114580000,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Grogol Selatan,375412500,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Grogol Selatan,248858780,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),120084000,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,52700000,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Grogol Selatan,249994720,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,29305000,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3323099094,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,186965000,0
Kelurahan Grogol Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),54410000,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Grogol Utara PHL Kebersihan Ketertiban Kesehatan,432850040,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,196922120,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Grogol Utara,244485870,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Grogol Utara,124701643,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Grogol Utara,282407400,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Grogol Utara,480400520,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",2172600000,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Grogol Utara,357124830,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Grogol Utara,59248913,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Grogol Utara,309806250,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Grogol Utara,269977812,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),227282400,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,63269717,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Grogol Utara,86047293,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,79737500,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanggulangan Bencana Kelurahan Grogol Utara,49975750,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,3316077879,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,191265000,0
Kelurahan Grogol Utara - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),51846500,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,299941830,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kecamatan Pesanggrahan,404641450,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Ketertiban Masyarakat Kecamatan Pesanggrahan,234789900,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Saluran Kecamatan Pesanggrahan,1397973628,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Jalan Kecamatan Pesanggrahan,1096840381,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Pertamanan Kecamatan Pesanggrahan,119901547,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Kebersihan Lingkungan Kecamatan Pesanggrahan,379857261,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanganan Penerangan Jalan Umum Kecamatan Pesanggrahan,188781824,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kecamatan Pesanggrahan,1114335300,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kecamatan Pesanggrahan,416436990,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kecamatan Pesanggrahan,956667181,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),693176554,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,67451010,0
Kecamatan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kecamatan Pesanggrahan,152786682,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Pesanggrahan PHL Kebersihan Ketertiban Kesehatan,384402419,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,68182400,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Pesanggrahan,34861090,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Pesanggrahan,170491750,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Pesanggrahan,358420700,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Pesanggrahan,88505000,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",1291800000,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Pesanggrahan,761670000,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Pesanggrahan,287797343,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),190393632,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,30160000,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penatausahaan Kelurahan Pesanggrahan,11090000,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan,71387000,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penanggulangan Bencana Kelurahan Pesanggrahan,95046800,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Dukungan Pelaksanaan Penanganan Segera di Kelurahan,2846535908,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Bimtek dan Pendataan Dasawisma,199323130,0
Kelurahan Pesanggrahan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pemberian Makanan Tambahan (PMT),52341960,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Petukangan Selatan PHL Kebersihan Ketertiban Kesehatan,59987734,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Kerja Bakti,131133520,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kelurahan Kelurahan Petukangan Selatan,124242719,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Petukangan Selatan,352976315,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Ketertiban Masyarakat Kelurahan Petukangan Selatan,22325600,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Petukangan Selatan,130680000,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Petukangan Selatan,695632594,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,"Penyediaan Operasional RT, RW dan LMK",1256600000,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Tugas dan Fungsi Kelurahan Petukangan Selatan,493370650,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Pelaksanaan Penertiban Kelurahan Petukangan Selatan,52000000,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Petukangan Selatan,44999500,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyelenggaran Operasional Kelurahan Petukangan Selatan,411196957,0
Kelurahan Petukangan Selatan - Jaksel,Otonomi Daerah. Pemerintahan Umum. Administrasi Keuangan Daerah. Perangkat Daerah. Kepegawaian. dan Persandian,Penyediaan Jasa TALI dan IPAL (12 Bulan),243277980,0
